,open,high,low,close,volume,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,T3,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,FastD,FastK,RSI,CMO,APO,WILLR,ADX,ADXR,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,ULTOSC,MOM,ROC,ROCR,TRIX,BOP,TRANGE,SAR,ATR,NATR,Chaikin A/D,ADOSC,OBV,target1d,target1w,target1m
2007-07-05,128.8,132.97,128.69,132.75,51894700,3.7695,3.7984,3.7998,3.8712,3.9052,3.7319,3.7278,3.761,2.0718,2.9132,0.0346,-0.0179,0.0525,63.3535,81.2237,81.2237,98.3906,86.4058,100.0,73.3039,46.6078,0.0346,-1.5439,22.6193,27.1161,262.6006,40,100,60,60.7623,44.2109,15.5093,40.0904,0.1808,0.4674,64.2061,0.342,9.2143,1.0921,0.2347,0.9229,0.1771,3.5478,0.1166,2.8762,23864049002.5102,714839378.3799,69393205773,-0.042033898305084735,-0.08180790960451977,-0.07593220338983049
2007-07-06,133.13,133.34,130.4,132.3,31239100,3.7951,3.8422,3.8489,3.9377,3.984,3.7571,3.7548,3.7783,2.0761,2.9244,0.0407,-0.0054,0.046,81.0254,96.0526,96.0526,92.5926,97.6986,93.0959,71.8508,43.7016,0.0407,-7.1135,24.8844,27.4516,159.5461,30,100,70,61.0314,45.2708,14.2869,37.9226,0.1627,0.4319,69.2685,0.2565,6.7797,1.0678,0.2962,-0.2823,0.0898,3.5631,0.1139,2.8196,24119912362.9903,964190623.9055,68518510099,0.0034013605442176006,-0.08873771730914594,-0.06545729402872268
2007-07-09,132.38,132.9,129.18,130.3301,35565000,3.8175,3.8672,3.8824,3.9656,4.006,3.7941,3.7695,3.8019,2.0804,2.935,0.0523,0.0093,0.043,89.0416,89.8484,89.8484,78.562,85.3902,63.0747,65.5324,31.0649,0.0523,-20.5876,25.9777,26.7431,98.06,20,90,70,52.8486,35.8176,16.1332,34.1398,0.1837,0.3887,62.8673,0.2238,5.9594,1.0596,0.3492,-0.551,0.1136,3.5835,0.1139,2.8614,23739840683.2239,857612360.4307,67522689104,0.015114697218831446,-0.06360848338181266,-0.048040322227942626
2007-07-10,128.88,134.5,128.81,132.35,44821700,3.848,3.8988,3.923,4.0052,4.0448,3.8434,3.7957,3.8306,2.0847,2.946,0.0574,0.0142,0.0431,90.2577,84.872,84.872,83.4615,65.545,40.4644,68.6712,37.3424,0.0574,-13.6248,27.5176,26.7038,88.2855,10,100,90,62.9761,41.3765,13.7946,33.2671,0.1653,0.3987,64.566,0.3056,8.1821,1.0818,0.4006,0.6098,0.1737,3.603,0.1199,2.9659,24046424568.7082,833596819.806,68777697959,-0.015261805817907117,-0.08379297317718164,-0.05938798639969777
2007-07-11,132.07,133.7,131.31,132.39,29349000,3.8869,3.9248,3.9583,4.0333,4.0673,3.8991,3.8385,3.8622,2.0891,2.957,0.0683,0.023,0.0453,83.3187,75.2356,75.2356,63.6833,48.2446,41.1947,68.7339,37.4677,0.0683,-13.8451,28.9035,26.6685,76.938,0,90,90,73.6526,41.3765,12.9205,31.1591,0.1488,0.3588,65.9082,0.389,10.6477,1.1065,0.4441,0.1339,0.073,3.6282,0.1152,2.849,23967341828.5281,722828061.3289,69599470780,-0.00030213762368752964,-0.039428959891230346,-0.09215197522471479
2007-07-12,133.85,134.24,132.39,134.0699,25164600,3.9241,3.9555,3.9959,4.0693,4.1015,3.9485,3.8813,3.8961,2.0935,2.9684,0.0847,0.0345,0.0502,79.9899,79.862,79.862,92.4411,58.1875,92.9035,71.4024,42.8049,0.0847,-2.8296,30.355,26.5415,77.6625,0,80,80,73.1729,43.4184,12.2528,31.0573,0.1339,0.3394,66.7362,0.3719,9.9925,1.0999,0.4846,0.1189,0.0565,3.6521,0.1093,2.67,24542379357.6701,794768413.8308,70304080284,-0.012530030976378767,-0.009844864507245771,-0.10211016790495105
2007-07-13,135.03,137.85,134.52,137.73,32414500,3.9766,4.0009,4.047,4.1312,4.171,3.9923,3.9633,3.9334,2.0979,2.9807,0.1142,0.0559,0.0583,80.01,84.9323,84.9323,98.6726,78.0327,100.0,76.2994,52.5989,0.1142,-0.6469,32.8243,26.8976,112.2021,20,100,80,81.2282,55.0485,10.9661,37.8246,0.1205,0.4157,66.7169,0.5242,14.2419,1.1424,0.5346,0.8108,0.1154,3.6748,0.1099,2.6136,25384573154.2991,1019917637.5244,71211687191,-0.026574457271473173,-0.03942496188194278,-0.14688157990270814
2007-07-16,138.39,139.98,137.5,138.1,33432600,4.0256,4.0401,4.0906,4.1788,4.2183,4.0321,4.0254,3.9736,2.1024,2.9931,0.139,0.0692,0.0697,85.4073,91.4276,91.4276,83.1692,97.6345,100.0,76.7467,53.4934,0.139,-9.0909,35.5806,27.6701,139.8966,10,100,90,81.0927,60.3865,10.1863,41.2422,0.1085,0.4392,60.08,0.4904,13.1596,1.1316,0.5833,-0.1169,0.0757,3.7069,0.1065,2.5255,24901417677.5422,865573064.8379,72147800927,-0.0026792179580014813,-0.05626285300506884,-0.14011585807385948
2007-07-17,138.3,139.6,137.5,138.9099,25355700,4.0795,4.0767,4.1299,4.2201,4.2562,4.0702,4.0877,4.0157,2.1069,3.0056,0.1687,0.0843,0.0844,88.731,89.8331,89.8331,87.6574,100.0,100.0,77.7671,55.5342,0.1687,-5.7906,38.0612,29.1407,123.7508,0,90,90,90.0046,60.3865,9.5476,38.656,0.0976,0.3953,61.5398,0.5389,14.5554,1.1456,0.6268,0.2904,0.0641,3.7466,0.1023,2.4109,25144765025.4825,801172344.4618,72857761236,-0.005830397977393972,-0.04722413593271609,-0.13253123067542338
2007-07-18,138.19,138.44,136.04,138.12,27030600,4.1129,4.1023,4.1549,4.2405,4.2658,4.1028,4.1132,4.0576,2.1114,3.0177,0.1886,0.087,0.1015,87.7892,82.1069,82.1069,75.4941,81.511,44.5331,74.2368,48.4736,0.1886,-16.4748,38.8291,30.7242,75.6016,0,80,80,81.4235,45.741,13.1404,35.2953,0.1324,0.3557,65.3517,0.3343,8.6105,1.0861,0.6556,-0.0292,0.0876,3.7835,0.1008,2.39,25699793899.8412,878592842.1074,72100903680,0.005718940052128502,-0.04148566463944409,-0.09433825658847379
2007-07-19,140.3,140.81,139.65,140.0,26174700,4.1351,4.1336,4.1843,4.2723,4.2934,4.1361,4.137,4.0987,2.116,3.0303,0.2132,0.0925,0.1207,85.1215,83.4246,83.4246,87.1224,74.2506,78.2186,76.9982,53.9963,0.2132,-6.75,40.2876,32.586,106.3614,0,100,100,80.0251,53.4137,12.0494,39.6798,0.1192,0.3925,67.1162,0.2214,5.4614,1.0546,0.6784,-0.2586,0.0821,3.8178,0.0989,2.3142,25409164181.8328,737919695.2227,72833796012,-0.013428571428571396,-0.04235785714285722,-0.11671428571428574
2007-07-20,141.65,144.18,140.0,143.75,41706200,4.17,4.18,4.2305,4.3315,4.3593,4.1742,4.1929,4.1408,2.1207,3.0439,0.2246,0.0847,0.1399,83.7698,85.778,85.778,94.7174,74.2506,100.0,81.4134,62.8267,0.2246,-2.7977,42.451,34.2143,128.587,20,100,80,80.8589,61.9212,10.5386,44.8131,0.1073,0.4562,72.9412,0.3496,8.6546,1.0865,0.7092,0.5024,0.1276,3.8563,0.1018,2.3193,26336679068.674,908406354.1082,74001570779,-0.02608695652173913,-0.04187826086956529,-0.15443478260869567
2007-07-23,143.31,145.22,140.93,143.7,37017500,4.2108,4.2178,4.27,4.3726,4.398,4.2125,4.2628,4.1835,2.1253,3.0573,0.2231,0.0649,0.1583,85.8767,88.4274,88.4274,83.4423,91.6672,96.7831,81.1825,62.365,0.2231,-9.2626,44.6224,36.07,122.959,10,100,90,91.6228,64.1651,9.2204,42.2399,0.0965,0.4423,70.8821,0.4082,10.2585,1.1026,0.7364,0.0909,0.131,3.9055,0.1047,2.3866,26638686946.2101,991661916.1312,72965079743,0.00034794711203904924,-0.03897007654836461,-0.13778705636743205
2007-07-24,138.88,141.0,134.15,134.8899,64117600,4.2186,4.1997,4.2533,4.3117,4.2974,4.2388,4.2602,4.2193,2.1301,3.0679,0.2128,0.0385,0.1743,78.6066,61.6145,61.6145,6.6838,65.5944,0.0,52.2019,4.4039,0.2128,-74.2638,41.6655,35.2845,-33.988,0,90,90,73.5736,15.0539,23.8172,32.2589,0.2939,0.3981,51.9699,0.0776,1.9191,1.0192,0.7131,-0.5825,0.2916,3.9583,0.1234,2.9962,25231228401.1787,487742207.5277,71169785148,0.06531326659742484,0.02980208303216165,-0.0881452206577365
2007-07-25,137.35,138.36,135.0,137.26,53435100,4.2335,4.1981,4.2482,4.2884,4.259,4.2575,4.2578,4.247,2.1348,3.0791,0.2162,0.0272,0.1889,63.1495,39.4067,39.4067,28.0939,37.5199,15.7766,56.8105,13.621,0.2162,-62.0421,39.0044,34.6797,-48.3398,0,80,80,75.361,15.0539,21.743,29.4494,0.2645,0.3583,53.4836,0.1487,3.6785,1.0368,0.6713,-0.0268,0.106,4.0059,0.1217,2.9028,25747768217.5941,401606613.0924,72665969444,-0.017267230074311378,0.006265481567827581,-0.10869881975812319
2007-07-26,145.87,148.5,136.96,146.0,78093900,4.2699,4.2453,4.289,4.3578,4.3519,4.2765,4.2752,4.2728,2.1396,3.0929,0.2247,0.0235,0.2012,46.7133,39.1187,39.1187,82.5784,24.474,57.6455,69.041,38.082,0.2247,-17.4216,39.6319,36.2281,120.8612,0,100,100,78.6743,45.2794,16.4494,43.6721,0.2381,0.632,58.9364,0.3643,8.8984,1.089,0.6596,0.0113,0.3523,4.0487,0.1447,3.2466,26986985658.2167,724156090.7403,74852600830,-0.0598630136986302,-0.0410958904109589,-0.1804794520547945
2007-07-27,146.19,148.92,143.78,143.85,41467800,4.2886,4.272,4.3113,4.3859,4.3822,4.2896,4.2793,4.2977,2.1444,3.1059,0.2276,0.0166,0.2111,45.7691,58.782,58.782,65.6737,38.1373,40.9898,64.081,28.1621,0.2276,-34.3263,40.2848,37.9327,124.4659,70,100,30,79.2429,46.1611,14.6806,39.8546,0.2143,0.5817,52.7707,0.1869,4.4435,1.0444,0.6507,-0.4553,0.1569,4.1021,0.1459,3.3229,25857511376.9542,430897597.4909,73691501269,0.01494612443517557,-0.0006951685783802178,-0.15265901981230445
2007-07-30,144.33,145.45,139.57,141.43,39535300,4.2987,4.2804,4.3166,4.3805,4.3661,4.2942,4.28,4.3199,2.1493,3.118,0.2258,0.0084,0.2174,54.5826,65.8471,65.8471,49.2891,45.9358,39.172,58.7981,17.5963,0.2258,-50.7109,38.6486,38.3549,34.3636,60,90,30,70.3835,23.9234,21.5247,35.0623,0.3214,0.5235,49.719,0.1017,2.4113,1.0241,0.629,-0.4932,0.1795,4.1555,0.1493,3.4575,25450862170.6773,142367321.2107,72584511763,0.017110938273350685,0.016050342925828902,-0.1475641660185251
2007-07-31,142.97,143.48,131.52,131.76,62942600,4.2769,4.2336,4.2665,4.2772,4.2192,4.2899,4.2725,4.3315,2.1542,3.1271,0.2003,-0.0184,0.2187,54.4699,38.7807,38.7807,1.3793,26.7206,0.0,43.0432,-13.9135,0.2003,-98.6207,35.4186,37.1239,-105.4343,100,80,-20,59.7267,6.3487,31.3079,27.57,0.535,0.4711,38.9526,-0.2183,-5.1471,0.9485,0.5547,-0.9373,0.3652,4.5469,0.1709,4.2479,23759199162.9527,-526866687.1081,70822117201,0.07339101396478458,0.02375455373406209,-0.07377049180327858
2007-08-01,133.64,135.38,127.77,135.0,62505600,4.2674,4.2133,4.2383,4.2323,4.1649,4.2875,4.2707,4.3329,2.1591,3.137,0.1775,-0.0372,0.2147,44.304,28.2843,28.2843,34.1844,19.6813,19.872,48.2095,-3.5809,0.1775,-65.8156,33.5629,36.9252,-134.4608,100,70,-30,55.8601,16.8607,33.6663,23.9515,0.596,0.424,43.7535,-0.0953,-2.2589,0.9774,0.4701,0.1787,0.2324,4.5416,0.177,4.295,25334571839.4236,-251492321.8971,72572275751,-0.024000000000000066,0.016740740740740674,-0.10177777777777774
2007-08-02,136.65,136.96,134.15,136.49,30451600,4.2567,4.205,4.2202,4.2137,4.1501,4.2762,4.2694,4.3267,2.164,3.1473,0.1516,-0.055,0.2066,30.8875,25.5977,25.5977,41.2293,18.4445,35.4616,50.5036,1.0072,0.1516,-58.7707,31.3092,36.8801,-61.258,90,60,-30,56.1509,11.0265,31.9461,25.6007,0.5364,0.4299,48.5809,-0.1072,-2.5071,0.9749,0.3914,-0.0569,0.0858,4.5288,0.1679,4.0292,25901990832.0116,64566172.5942,73424921403,-0.010916550663052305,0.06967543409773602,-0.06828339072459526
2007-08-03,135.26,135.95,131.5,131.8499,24256700,4.2203,4.1724,4.1782,4.1529,4.0777,4.2466,4.2566,4.312,2.169,3.1561,0.124,-0.0716,0.1956,28.904,32.83,32.83,23.0764,20.0281,4.7505,43.7917,-12.4166,0.124,-80.7097,30.0383,37.3303,-88.6287,80,50,-30,49.6926,18.5998,33.884,23.2561,0.5637,0.3869,44.7576,-0.3633,-8.2783,0.9172,0.2999,-0.7663,0.1524,4.5163,0.1664,4.1324,25329610633.4038,5872205.0933,72745733124,0.035192290627448476,0.091013341686266,0.00682670218179922
2007-08-06,132.9,135.27,128.3,135.25,33041800,4.1945,4.1646,4.1617,4.1423,4.0784,4.2107,4.2528,4.2924,2.174,3.1659,0.0946,-0.0879,0.1825,31.9113,37.3062,37.3062,47.613,41.2696,83.5966,49.2798,-1.4403,0.0946,-64.6336,29.7288,35.6971,-80.8141,70,40,-30,42.5113,26.9433,35.3808,20.3619,0.605,0.3482,46.2431,-0.258,-5.8803,0.9412,0.2228,0.3372,0.2128,4.504,0.171,4.141,26249472510.3011,274010524.2108,73670904449,-0.025139371534196,0.045693160813308736,-0.021811460258779954
2007-08-07,134.94,137.24,132.63,135.0301,33926300,4.195,4.157,4.1486,4.1325,4.0785,4.1803,4.2522,4.2703,2.179,3.1754,0.0572,-0.1076,0.1648,39.7514,49.1178,49.1178,76.6642,54.9996,76.6517,48.9365,-2.127,0.0572,-65.6733,28.6185,33.8114,-40.959,60,30,-30,52.5447,18.6261,32.4161,22.2365,0.5445,0.3735,49.1809,0.0043,0.1039,1.001,0.158,0.0195,0.1408,4.4919,0.168,4.0744,26288665153.1469,371263811.6452,72720967100,0.001628525787953912,-0.0242175633432843,-0.034807054130893904
2007-08-08,136.76,136.86,132.0,134.01,28860600,4.185,4.1451,4.1299,4.1154,4.0669,4.1522,4.25,4.247,2.184,3.1846,0.0176,-0.1242,0.1418,49.7133,62.7158,62.7158,63.8702,70.5411,51.3751,47.2399,-5.5201,0.0176,-70.4965,27.8044,33.7181,-46.2911,50,20,-30,43.355,20.4775,30.6774,20.249,0.5093,0.3362,49.7211,-0.0992,-2.3678,0.9763,0.1001,-0.5658,0.1484,4.4801,0.166,4.0575,26148993961.6851,332857158.1628,71912869492,0.007612118498619608,0.007387508394895972,-0.012387135288411288
2007-08-09,131.11,133.0,125.09,126.39,40192700,4.1252,4.0931,4.0706,4.0262,3.9562,4.116,4.1894,4.2179,2.1891,3.1913,-0.0032,-0.1193,0.1162,54.0817,50.4113,50.4113,10.6996,42.6756,0.0,36.6844,-26.6313,-0.0032,-94.5447,28.798,34.5414,-144.4741,100,10,-90,27.3928,37.7401,37.891,17.1271,0.6694,0.3026,51.5177,-0.5987,-13.4315,0.8657,0.0168,-0.5967,0.2724,4.4685,0.1767,4.5777,25393512721.4679,46505209.1088,70787472767,0.060289579871825226,0.07991138539441418,0.0474721101352954
2007-08-10,123.12,127.75,120.3,125.0,50383900,4.0676,4.0428,4.0145,3.947,3.866,4.0826,4.1334,4.1819,2.1941,3.1976,-0.0252,-0.1135,0.0883,49.0774,34.1049,34.1049,27.745,17.125,0.0,35.095,-29.8101,-0.0252,-81.3121,30.584,34.6163,-191.2354,100,0,-100,16.1176,46.6587,41.1959,14.9834,0.7487,0.2723,48.2788,-0.5755,-13.1039,0.869,-0.0794,0.2523,0.2275,4.449,0.1817,4.7617,25762769592.4551,42624306.2546,69376722157,0.011120000000000005,0.05479919999999993,0.07255919999999992
2007-08-13,128.33,129.35,126.5,127.79,26889700,4.026,4.0172,3.9843,3.9178,3.8486,4.0538,4.1131,4.1418,2.1992,3.2046,-0.0663,-0.1249,0.0586,37.3565,27.5531,27.5531,44.2149,13.7726,41.3177,40.814,-18.3721,-0.0663,-67.6877,31.4512,33.4349,-87.9139,90,0,-90,23.4209,39.2551,38.1019,16.6205,0.6738,0.2939,49.0045,-0.4165,-9.6443,0.9036,-0.1618,-0.1895,0.1328,4.418,0.1768,4.5324,25691441053.9648,14466283.1805,70129634509,-0.021832694264026967,0.05837702480632282,0.07778386415212445
2007-08-14,128.29,128.3,123.71,124.03,26393100,4.0024,3.9753,3.9409,3.8597,3.7899,4.02,4.097,4.098,2.2042,3.2104,-0.1093,-0.1361,0.0268,31.0509,31.4947,31.4947,22.5242,16.4119,7.9179,36.0566,-27.8868,-0.1093,-77.9811,32.7728,33.1678,-103.3499,80,0,-80,26.0434,44.6671,39.9375,15.2755,0.6916,0.2645,47.9624,-0.236,-5.8667,0.9413,-0.2452,-0.9281,0.1401,4.3882,0.1732,4.5729,25055475960.5126,-200720554.4646,69390626970,0.03031524631137632,0.08868902684834316,0.11344029670241065
2007-08-15,122.74,124.86,119.65,119.9,35459000,3.9563,3.9182,3.8788,3.7768,3.6986,3.9686,4.0395,4.049,2.2093,3.215,-0.1495,-0.1428,-0.0067,27.3061,22.8706,22.8706,1.8727,16.4119,0.0,31.566,-36.8679,-0.1495,-98.5787,34.6589,32.9841,-126.8977,100,40,-60,28.4768,51.6344,43.4559,13.8608,0.7464,0.2381,37.3705,-0.461,-11.1852,0.8881,-0.3392,-0.5451,0.1591,4.3596,0.1718,4.6919,24157906365.075,-556094536.1892,68397773978,0.03444537114261881,0.11768140116763957,0.15854795663052532
2007-08-16,117.01,118.5,111.62,117.05,66667500,3.8969,3.8556,3.8093,3.6887,3.6038,3.9087,3.9525,3.9938,2.2143,3.2185,-0.1689,-0.1297,-0.0392,24.2354,18.341,18.341,30.6261,2.6393,0.0,28.8145,-42.371,-0.1689,-78.8056,37.4047,33.7215,-165.2869,100,30,-70,17.3311,62.1171,50.979,11.9126,0.917,0.2143,41.2259,-0.5936,-14.2428,0.8576,-0.442,0.0058,0.2528,4.3243,0.1799,5.0329,25237765903.7694,-307329081.2929,66531082112,0.024348568987612205,0.07979495941905172,0.18000854335753957
2007-08-17,122.01,123.5,119.82,122.06,42680800,3.867,3.8322,3.7783,3.6765,3.6162,3.8561,3.9386,3.9379,2.2194,3.2236,-0.1877,-0.1171,-0.0706,23.8907,30.4607,30.4607,58.8832,28.7696,86.3089,39.1711,-21.6578,-0.1877,-59.2506,37.762,33.7454,-65.9043,90,20,-70,27.4011,40.9775,45.4498,19.0283,0.8253,0.3455,45.2776,-0.2989,-7.425,0.9257,-0.5165,0.0136,0.1969,4.2693,0.1816,4.8721,25497562337.4928,-94959886.1694,67726145707,-0.04104538751433725,0.024086514828772717,0.14697689660822544
2007-08-20,123.96,124.5,120.5,122.22,28689900,3.8272,3.8139,3.7538,3.6716,3.6332,3.8048,3.9153,3.8848,2.2244,3.2287,-0.2058,-0.106,-0.0998,33.2737,51.0195,51.0195,63.5492,62.103,100.0,39.4835,-21.033,-0.2058,-58.6261,37.6865,33.1525,-47.372,80,10,-70,35.3275,37.0074,42.2893,19.4436,0.7427,0.3415,50.7314,-0.3978,-9.634,0.9037,-0.5656,-0.435,0.1221,4.2176,0.1756,4.7064,25385097817.0334,-35233027.7497,68529463710,-0.001309114711176539,0.045573555882834293,0.1761577483226968
2007-08-21,122.21,128.96,121.0,127.57,46537400,3.8044,3.8287,3.7661,3.7243,3.7239,3.7647,3.9146,3.8408,2.2295,3.2354,-0.2043,-0.0799,-0.1245,50.9841,71.4721,71.4721,91.9839,95.4363,100.0,49.1808,-1.6385,-0.2043,-36.8067,35.9408,31.8726,20.8143,70,0,-70,37.0266,20.229,36.6535,24.3193,0.6685,0.4435,52.864,-0.2278,-5.5248,0.9448,-0.5693,0.6734,0.243,4.1691,0.1824,4.6821,26233061541.3547,262210329.1379,69832512213,-0.041937759661362345,-0.027749470878733185,0.1264403856706122
2007-08-22,131.22,132.75,130.33,132.51,37920200,3.7999,3.8682,3.81,3.8151,3.8568,3.7486,3.9156,3.8114,2.2345,3.2435,-0.2038,-0.057,-0.1468,69.0969,84.7991,84.7991,98.8642,100.0,100.0,56.3559,12.7118,-0.2038,-2.2919,33.1235,30.9607,147.5196,60,0,-60,46.24,7.7678,33.432,28.6125,0.6016,0.5149,55.7164,-0.0458,-1.1193,0.9888,-0.5215,0.5331,0.1582,4.1234,0.18,4.4477,27084229856.528,630880681.8617,70894278874,-0.03728020526752696,-0.09516262923552929,0.017960153950645392
2007-08-23,133.09,133.34,129.76,131.07,30958500,3.8142,3.8925,3.8467,3.869,3.9272,3.7611,3.9176,3.7964,2.2396,3.2511,-0.2056,-0.0388,-0.1668,82.5413,91.3527,91.3527,83.2101,95.2198,85.6593,53.8915,7.783,-0.2056,-10.4512,30.3981,30.4911,119.9806,50,100,50,47.2694,5.8699,31.3183,27.8454,0.5415,0.4814,58.5408,0.1429,3.7028,1.037,-0.4526,-0.5642,0.1093,4.0805,0.1729,4.3201,26851781445.5557,650386724.3156,70027440008,0.010986495765621407,-0.1069657434958419,0.04722667277027541
2007-08-24,130.53,135.37,129.81,135.3,32565500,3.8456,3.9359,3.9043,3.9521,4.0323,3.7966,3.9303,3.797,2.2447,3.2599,-0.1968,-0.0155,-0.1813,90.0065,93.8678,93.8678,99.5293,95.2198,100.0,59.6505,19.301,-0.1968,-0.2947,27.4392,29.4452,118.4897,40,100,60,58.5074,0.8086,28.2375,28.6979,0.4873,0.4953,65.5019,0.3145,8.24,1.0824,-0.3556,0.8579,0.1698,3.4081,0.1726,4.1774,27740656484.6868,882064279.1961,70939274919,-0.03126385809312652,-0.09785661492978572,0.07908351810790826
2007-08-27,133.3907,134.66,132.1,132.25,25265700,3.8592,3.9544,3.9393,3.9829,4.0586,3.8454,3.9324,3.8089,2.2498,3.2676,-0.1684,0.0195,-0.1879,90.7432,87.0091,87.0091,78.2881,77.9445,48.1744,54.2245,8.449,-0.1684,-13.1368,24.7761,28.7744,90.9335,30,90,60,51.2379,0.8086,26.5663,26.9994,0.4386,0.4457,62.3944,0.1362,3.4901,1.0349,-0.2631,-0.4456,0.0977,3.4153,0.1651,4.0884,27116119338.6449,697937434.3434,70231834612,0.02306238185255207,-0.07584120982986768,0.08771266540642718
2007-08-28,130.99,132.41,126.63,126.82,42120200,3.8677,3.9395,3.9417,3.9505,3.9982,3.899,3.9317,3.8245,2.2549,3.2737,-0.1439,0.0433,-0.1872,80.2914,59.9971,59.9971,2.1739,49.3915,0.0,45.9554,-8.0893,-0.1439,-36.0,23.9662,29.3126,26.8492,20,80,60,49.0225,16.6769,33.7932,24.1329,0.5617,0.4012,54.2495,0.0852,2.2495,1.0225,-0.2046,-0.7215,0.1765,3.4225,0.1662,4.2928,26014288783.8439,208581509.0721,69052467833,0.042816590443147826,0.005913893707617095,0.11520264942438113
2007-08-29,129.88,134.18,129.54,134.08,41673600,3.911,3.9675,3.9828,3.9996,4.0557,3.9506,3.9443,3.845,2.2601,3.2819,-0.127,0.0556,-0.1826,67.4134,55.2341,55.2341,85.2403,40.3544,72.8887,55.9376,11.8752,-0.127,-5.4316,22.5523,29.9785,65.8742,10,70,60,58.8793,9.8277,29.38,24.122,0.5056,0.4151,62.176,0.433,11.8265,1.1183,-0.1351,0.9052,0.2247,3.4296,0.1721,4.2033,27130854975.4041,344699554.3146,70219329799,-0.054146778042959566,-0.011709427207637391,-0.017303102625298487
2007-08-30,132.67,138.25,132.3,136.25,51270800,3.9697,4.0025,4.0281,4.0574,4.122,3.9947,3.9724,3.8713,2.2652,3.2907,-0.0947,0.0776,-0.1722,57.3218,56.7342,56.7342,82.7883,54.7909,91.4839,58.4842,16.9685,-0.0947,-10.8519,20.7467,29.2544,99.0669,0,100,100,73.9112,4.4958,26.2954,28.7711,0.455,0.4978,60.2668,0.5862,16.4032,1.164,-0.0547,0.6017,0.1817,3.4366,0.173,4.1594,27601340434.0052,518747804.7128,71654913634,-0.015926605504587063,-0.03801834862385326,-0.009174311926605505
2007-08-31,139.49,139.65,137.41,138.48,31317400,4.0198,4.0436,4.0751,4.122,4.1942,4.0277,4.0015,3.9038,2.2704,3.3,-0.0386,0.1151,-0.1537,66.1052,86.3475,86.3475,91.0138,88.1242,100.0,61.0544,22.1088,-0.0386,-6.1097,19.5751,28.6308,139.7159,0,100,100,73.4472,9.0303,24.6521,29.5463,0.4095,0.4908,58.0688,0.5013,13.4524,1.1345,0.0353,-0.4509,0.1038,3.4523,0.1661,3.9287,27562193644.9965,530334673.8536,72531801710,-0.016103408434430894,-0.022963604852686153,-0.014370306181397898
2007-09-04,139.94,145.73,139.84,144.16,47030100,4.0868,4.1087,4.1445,4.2261,4.317,4.0594,4.0595,3.9454,2.2756,3.3111,0.03,0.1577,-0.1276,77.203,88.5274,88.5274,91.7801,97.1613,100.0,66.8606,33.7212,0.03,-6.3486,20.2163,28.0785,190.6323,0,100,100,75.1067,25.9872,21.4727,36.5515,0.3686,0.6274,62.8178,0.6699,17.9512,1.1795,0.1487,0.7165,0.2214,3.4767,0.1716,3.8994,28177018996.2574,682488761.7348,73848645826,-0.0394006659267481,-0.08261653718091008,-0.08539192563817984
2007-09-05,144.97,145.84,136.1,136.76,83150800,4.1148,4.1208,4.1607,4.2269,4.292,4.091,4.0637,3.9897,2.2808,3.3197,0.0729,0.1698,-0.0969,83.5237,75.6961,75.6961,44.2945,66.6667,0.0,54.9926,9.9851,0.0729,-47.267,19.3696,26.2466,89.6344,0,100,100,57.3667,11.7501,24.2051,30.6507,0.4459,0.5646,51.2574,0.2806,7.2039,1.072,0.2296,-0.8429,0.2974,3.5156,0.1842,4.4116,26164323697.5103,42286133.3817,71520421098,0.05410938871014921,-0.07268207078093009,-0.011041240128692535
2007-09-06,135.57,137.57,132.71,135.01,67902200,4.1225,4.1211,4.162,4.2081,4.2457,4.1242,4.0643,4.0315,2.2861,3.3277,0.1017,0.1644,-0.0627,72.0844,52.0298,52.0298,20.0148,33.3333,0.0,52.5419,5.0838,0.1017,-56.3769,17.4658,23.932,-0.3238,40,90,50,45.3483,0.3313,27.9469,28.1327,0.5048,0.5082,52.842,0.0763,1.8867,1.0189,0.2758,-0.1152,0.1484,3.5625,0.1806,4.3819,26062610012.2863,-255822581.096,69619157597,0.012962002814606327,-0.006888378638619202,0.00014887786089929305
2007-09-07,132.01,132.3,130.0,131.77,51092000,4.1246,4.1033,4.144,4.1599,4.1659,4.1514,4.0641,4.0656,2.2913,3.3347,0.1161,0.1441,-0.028,50.9624,25.1612,25.1612,11.1742,-0.0,0.0,48.1297,-3.7405,0.1161,-73.2431,16.5209,21.9801,-75.8758,30,80,50,43.48,8.0171,30.1955,25.7132,0.5371,0.4573,54.5855,0.0214,0.5341,1.0053,0.2825,-0.1043,0.153,3.607,0.1779,4.4209,26833877843.9158,-109116146.8551,68188580167,0.02458829779160644,0.03399863398345594,0.016999316991727863
